User,City,Year,Month,Day,Time,Amount,Is Fraud?,Mitigation,Outcome,weight
22,Jalandhar,2025,12,4,11:14,629426.786,No,,,
73,Anantapur,2025,12,26,11:54,11100.7296,No,,,
87,Gwalior,2025,10,12,6:54,338880.6064,Yes,,,
71,Madurai,2025,3,18,9:49,488123.7488,No,,,
23,Khammam,2025,6,8,6:46,365476.1044,No,,,
80,Bhopal,2025,5,11,21:28,219239.4096,No,,,
143,Etawah,2025,11,10,6:37,171675.8668,No,,,
14,Barasat,2025,3,11,10:13,452046.3776,No,,,
16,Baranagar,2025,9,15,13:18,868632.0912,No,,,
68,Bhiwandi,2025,4,4,6:58,353527.4024,No,,,
179,Aligarh,2025,6,3,10:58,105534.0196,No,,,
128,Guntur,2025,1,4,6:35,334101.1256,No,,,
129,Malegaon,2025,5,14,6:19,1127649.115,No,,,
69,Jalandhar,2025,10,6,6:19,1155092.586,No,,,
113,Coimbatore,2025,5,23,13:02,485656.92,No,,,
2,New Delhi,2025,11,10,12:39,458830.1568,No,,,
121,Nizamabad,2025,10,22,14:34,570685.4252,No,,,
174,Visakhapatnam,2025,6,25,6:08,1167349.641,Yes,,,
117,Belgaum,2025,1,19,13:56,1896374.64,No,,,
167,Mirzapur,2025,2,20,13:17,-385442.0,No,,,
138,Dhanbad,2025,11,27,16:37,252156.1564,No,,,
23,Khammam,2025,5,31,13:52,334178.214,No,,,
172,Ramagundam,2025,2,27,5:33,1085404.672,No,,,
13,Raipur,2025,9,27,13:29,639833.72,No,,,
102,Etawah,2025,4,26,13:00,482419.2072,No,,,
28,Raichur,2025,1,2,12:48,701504.44,No,,,
3,Moradabad,2025,11,23,6:11,300567.6716,No,,,
81,Allahabad,2025,8,8,6:24,1143529.326,No,,,
57,Sambalpur,2025,4,14,13:25,439403.88,No,,,
93,Etawah,2025,10,12,7:37,250999.8304,No,,,
110,Guwahati,2025,10,18,6:02,962294.4972,No,,,
9,Rohtak,2025,5,6,6:12,931073.6952,No,,,
24,Haridwar,2025,7,25,6:48,355762.966,No,,,
107,Patiala,2025,2,20,20:27,915116.3964,No,,,
66,Kolhapur,2025,7,26,6:17,1132891.126,Yes,,,
139,Siliguri,2025,2,13,6:35,332867.7112,No,,,
124,Thane,2025,5,26,9:47,177765.8504,No,,,
161,Jabalpur,2025,3,29,6:46,272430.4056,No,,,
132,Raurkela Industrial Township,2025,11,1,6:05,1011631.073,No,,,
82,Bilaspur,2025,11,15,13:01,-755466.32,No,,,
128,Mathura,2025,12,19,6:26,816134.8908,No,,,
53,Gopalpur,2025,5,15,6:29,1057036.141,No,,,
59,Howrah,2025,5,9,7:04,312285.1084,No,,,
150,Cuttack,2025,3,13,13:58,470239.24,No,,,
85,Nizamabad,2025,12,16,6:53,288310.616,Yes,,,
152,Parbhani,2025,7,23,6:28,904940.7276,No,,,
157,Silchar,2025,5,24,13:17,762712.6296,No,,,
163,Saharanpur,2025,8,4,6:16,872717.7764,No,,,
175,Ranchi,2025,8,2,6:06,1430375.262,No,,,
82,Rajahmundry,2025,12,13,9:48,589649.1716,No,,,
61,Satara,2025,6,7,6:23,580706.9172,No,,,
111,Delhi,2025,12,10,6:14,453742.3224,No,,,
71,Erode,2025,5,8,13:27,-593580.68,No,,,
115,Thane,2025,8,14,13:24,-624416.04,Yes,,,
135,Maheshtala,2025,4,14,6:42,263102.7092,No,,,
131,Raichur,2025,9,11,13:12,-539618.8,No,,,
72,Rajkot,2025,7,30,6:11,1007391.211,No,,,
32,Kolkata,2025,5,6,8:49,341655.7888,No,,,
82,Bhubaneswar,2025,11,28,6:39,919279.17,Yes,,,
28,Raichur,2025,1,7,6:59,296713.2516,No,,,
170,Nagpur,2025,9,20,20:48,334717.8328,No,,,
66,Moradabad,2025,9,21,6:11,899852.8932,No,,,
30,Jabalpur,2025,7,17,19:29,128043.8324,No,,,
5,Allahabad,2025,4,13,10:50,123187.2632,No,,,
123,Sri Ganganagar,2025,3,1,13:09,562745.32,Yes,,,
122,Erode,2025,1,4,6:07,1187007.183,No,,,
65,Ahmedabad,2025,6,8,6:52,299025.9036,No,,,
14,Barasat,2025,3,31,13:44,515567.2192,No,,,
78,Panchkula,2025,10,12,16:54,830242.068,Yes,,,
60,Durg,2025,1,17,13:29,670669.08,No,,,
129,Malegaon,2025,4,20,7:29,904246.932,No,,,
116,Tiruvottiyur,2025,10,21,22:12,1661871.727,No,,,
70,Kurnool,2025,2,5,14:23,23434.8736,No,,,
42,Jalandhar,2025,3,17,6:52,304961.7104,No,,,
188,Patna,2025,12,12,20:24,639448.278,No,,,
87,Muzaffarnagar,2025,9,5,13:29,-747757.48,No,,,
131,Jamnagar,2025,9,11,6:07,807115.548,No,,,
27,Bhagalpur,2025,9,22,6:07,1141216.674,No,,,
93,Maheshtala,2025,10,5,6:48,392379.956,No,,,
6,Gandhidham,2025,5,9,16:45,216618.404,No,,,
97,Parbhani,2025,4,27,6:37,301184.3788,No,,,
184,Raichur,2025,3,13,20:17,1391985.239,No,,,
74,Mysore,2025,2,18,6:00,1027434.195,No,,,
8,Thoothukudi,2025,2,24,6:40,297252.8704,No,,,
6,Ahmedabad,2025,6,19,6:43,226716.9844,No,,,
74,Shahjahanpur,2025,5,18,13:09,-716922.12,No,,,
31,Gaya,2025,10,15,9:16,928761.0432,No,,,
5,Gorakhpur,2025,3,19,5:35,965609.2984,No,,,
144,Mau,2025,12,14,6:20,1079237.6,No,,,
88,Agra,2025,1,12,8:13,196035.8012,No,,,
55,Surat,2025,9,13,17:44,47640.6312,No,,,
172,Ramagundam,2025,1,24,13:20,1155709.293,No,,,
23,Rewa,2025,1,26,6:48,1129653.414,No,,,
182,Silchar,2025,12,8,23:04,2775182.4,No,,,
60,Faridabad,2025,10,25,7:35,309124.484,Yes,,,
169,Mira-Bhayandar,2025,8,27,5:52,1001532.493,No,,,
115,Gorakhpur,2025,9,8,13:40,115632.6,No,,,
158,Kakinada,2025,7,19,6:21,842730.3888,No,,,
187,Loni,2025,11,27,13:06,589417.9064,No,,,
55,Kharagpur,2025,8,14,13:24,-524201.12,No,,,
183,Jhansi,2025,2,14,6:39,301878.1744,Yes,,,
75,Satna,2025,7,10,16:11,1009395.51,No,,,
74,Mysore,2025,3,14,9:56,632201.9684,No,,,
65,Srinagar,2025,5,29,6:37,347822.8608,No,,,
103,Yamunanagar,2025,12,7,16:38,94202.0248,No,,,
30,Kanpur,2025,7,6,16:57,243213.902,No,,,
106,Dehradun,2025,1,12,20:20,1574376.393,No,,,
103,Kadapa,2025,12,14,6:27,1257620.158,No,,,
145,Bhilai,2025,4,2,6:24,942020.248,No,,,
159,Nashik,2025,10,18,10:43,15726.0336,No,,,
84,Erode,2025,9,20,20:07,1191247.045,No,,,
58,Silchar,2025,10,16,6:21,1110072.96,No,,,
50,Asansol,2025,8,22,6:35,302109.4396,No,,,
37,Ahmedabad,2025,12,30,7:16,909411.8548,Yes,,,
11,Vijayawada,2025,12,27,6:46,245141.112,No,,,
66,Moradabad,2025,7,13,13:35,347822.8608,No,,,
52,Karol Bagh,2025,9,20,6:30,345818.5624,No,,,
184,Avadi,2025,4,14,16:05,840957.3556,No,,,
106,Dehradun,2025,12,25,20:01,623568.0676,No,,,
66,Moradabad,2025,10,19,6:14,595507.89,No,,,
111,Kolkata,2025,11,21,6:05,847586.958,Yes,,,
27,Bhagalpur,2025,8,26,19:21,95666.7044,No,,,
85,Bikaner,2025,2,26,6:26,1027742.549,No,,,
120,Lucknow,2025,7,6,13:21,417896.2164,No,,,
93,Etawah,2025,12,7,20:12,610617.2164,No,,,
77,Loni,2025,4,27,6:19,1134047.452,No,,,
189,Korba,2025,3,28,6:20,1408327.98,No,,,
168,Karol Bagh,2025,5,20,13:13,113397.0364,No,,,
119,Hubballi-Dharwad,2025,6,6,20:05,551259.1484,No,,,
109,Mirzapur,2025,7,8,17:33,3201327.075,Yes,,,
118,Srinagar,2025,5,5,20:12,569683.276,No,,,
39,Madurai,2025,8,22,6:42,296327.8096,Yes,,,
76,Vijayanagaram,2025,1,12,13:23,539618.8,No,,,
8,Bikaner,2025,3,10,6:45,291162.8868,No,,,
91,Jalgaon,2025,2,15,13:53,54732.764,No,,,
104,Raurkela Industrial Township,2025,2,12,12:42,932230.0212,No,,,
44,Ahmedabad,2025,2,23,6:18,1028205.079,No,,,
184,Raichur,2025,3,13,20:17,1391985.239,No,,,
173,Panchkula,2025,5,12,9:03,431695.04,No,,,
138,Ahmednagar,2025,11,2,6:45,302494.8816,No,,,
102,Etawah,2025,3,25,6:46,300336.4064,No,,,
166,Bhagalpur,2025,1,19,5:45,1079237.6,No,,,
25,Purnia,2025,12,10,7:02,315599.9096,No,,,
151,Purnia,2025,4,1,6:48,131512.8104,No,,,
24,Lucknow,2025,9,3,7:30,194262.768,No,,,
151,Rourkela,2025,5,30,19:38,485502.7432,No,,,
53,Arrah,2025,5,30,13:20,-716922.12,No,,,
167,Erode,2025,4,6,6:30,956435.7788,No,,,
180,Baranagar,2025,7,3,5:01,963065.3812,No,,,
29,Bhilwara,2025,3,15,13:13,128198.0092,No,,,
88,Mysore,2025,12,23,13:57,440714.3828,Yes,,,
187,Nadiad,2025,10,19,20:20,471935.1848,Yes,,,
92,Anantapur,2025,8,23,5:45,199658.956,No,,,
165,Bhatpara,2025,10,23,6:09,1079237.6,No,,,
112,Nanded,2025,3,11,6:18,1001147.051,No,,,
72,Nadiad,2025,8,17,6:42,460603.19,No,,,
55,Surat,2025,5,2,6:20,1164266.105,No,,,
39,Karimnagar,2025,10,29,13:50,434316.0456,No,,,
145,Ranchi,2025,4,1,14:25,469468.356,No,,,
74,Mysore,2025,4,22,6:18,961138.1712,No,,,
98,Karol Bagh,2025,2,3,9:15,570377.0716,No,,,
94,Gaya,2025,3,3,12:35,61670.72,No,,,
110,Saharanpur,2025,10,19,6:05,953275.1544,No,,,
165,Guwahati,2025,11,13,20:11,679996.7764,No,,,
187,Loni,2025,10,16,5:25,1225936.825,No,,,
78,Kochi,2025,8,24,6:31,686780.5556,No,,,
158,Kakinada,2025,8,2,6:17,1270031.39,No,,,
146,Begusarai,2025,5,2,20:17,365090.6624,Yes,,,
109,Belgaum,2025,9,2,20:24,497451.4452,No,,,
182,Mirzapur,2025,12,10,23:05,1051794.13,No,,,
39,Vijayawada,2025,7,28,6:16,983802.1608,No,,,
21,Katihar,2025,8,22,14:37,64677.1676,No,,,
163,Saharanpur,2025,6,26,16:30,215307.9012,No,,,
84,Erode,2025,8,22,9:33,1081241.898,No,,,
161,Sambalpur,2025,4,14,5:29,1123871.784,No,,,
170,Jaipur,2025,10,26,6:18,237432.272,No,,,
12,Bharatpur,2025,6,21,6:21,317758.3848,No,,,
168,Haridwar,2025,6,20,9:43,695106.1028,No,,,
86,Baranagar,2025,4,30,5:58,420131.78,No,,,
97,Parbhani,2025,10,26,6:08,609306.7136,No,,,
120,Lucknow,2025,7,10,6:11,851133.0244,No,,,
177,Bellary,2025,1,5,6:09,1097738.816,No,,,
4,Bally,2025,2,12,9:17,930379.8996,Yes,,,
91,Jalgaon,2025,3,26,17:58,52574.2888,No,,,
131,Silchar,2025,8,27,19:08,111084.3844,Yes,,,
138,Pali,2025,11,10,7:16,1256232.566,No,,,
132,Bhopal,2025,11,2,6:56,398701.2048,No,,,
26,Jamshedpur,2025,4,25,6:46,318606.3572,No,,,
57,Chandigarh,2025,9,11,21:49,257860.698,Yes,,,
69,Gandhidham,2025,7,4,14:07,30527.0064,No,,,
153,Berhampur,2025,10,11,13:09,314751.9372,No,,,
53,Arrah,2025,9,14,13:14,45636.3328,No,,,
41,Faridabad,2025,6,14,6:22,1000838.697,No,,,
182,Shahjahanpur,2025,12,29,6:29,631739.438,No,,,
2,New Delhi,2025,11,1,13:53,355377.524,No,,,
190,Gurgaon,2025,5,16,16:30,134287.9928,No,,,
129,Malegaon,2025,4,15,6:14,1296703.976,No,,,
158,Jamnagar,2025,8,13,6:30,291856.6824,No,,,
56,Agartala,2025,12,28,11:15,243290.9904,No,,,
3,Kolhapur,2025,12,10,6:10,989892.1444,No,,,
141,Mathura,2025,6,5,13:06,-477948.08,No,,,
159,Nashik,2025,10,25,20:14,633820.8248,No,,,
141,Dhule,2025,7,12,13:21,219933.2052,No,,,
28,Kamarhati,2025,1,10,12:14,-578163.0,Yes,,,
144,Mau,2025,1,9,6:18,933925.966,No,,,
147,Rewa,2025,6,22,20:35,331942.6504,No,,,
126,Bikaner,2025,8,15,6:01,776203.0996,No,,,
146,Indore,2025,5,19,6:28,1492045.982,No,,,
161,Raichur,2025,4,1,6:08,1090723.772,Yes,,,
117,Bhiwandi,2025,1,31,6:38,224095.9788,No,,,
17,Sambhal,2025,12,11,6:00,1172052.034,Yes,,,
93,Etawah,2025,11,8,6:00,986885.6968,No,,,
15,Bidhannagar,2025,7,12,8:24,372799.5024,No,,,
78,Tirunelveli,2025,8,23,13:15,97593.9144,No,,,
78,Kochi,2025,8,14,20:04,323077.4844,No,,,
13,Raipur,2025,9,21,13:17,446264.7476,No,,,
67,Nizamabad,2025,2,11,13:03,-670669.08,No,,,
22,Jalandhar,2025,1,12,20:22,632818.6756,No,,,
154,Etawah,2025,11,24,20:38,638060.6868,No,,,
181,Bidar,2025,9,3,5:50,925523.3304,No,,,
14,Gulbarga,2025,11,23,6:03,760477.066,No,,,
182,Mirzapur,2025,11,27,20:04,687243.086,No,,,
100,Begusarai,2025,3,2,17:18,788151.8016,No,,,
57,Berhampur,2025,9,22,13:21,-508783.44,No,,,
15,Bidhannagar,2025,6,21,5:43,1099280.584,No,,,
96,Kakinada,2025,1,24,13:47,453356.8804,No,,,
151,Satna,2025,6,1,6:36,467155.704,Yes,,,
135,Maheshtala,2025,5,6,6:09,688630.6772,No,,,
10,North Dumdum,2025,9,5,8:09,310434.9868,No,,,
14,Gulbarga,2025,12,3,21:14,1105524.744,No,,,
77,Surat,2025,5,20,6:24,930919.5184,No,,,
57,Sambalpur,2025,4,20,6:02,866781.9696,No,,,
45,Kurnool,2025,6,5,6:21,1153473.729,No,,,
54,Mira-Bhayandar,2025,9,26,6:33,376345.5688,Yes,,,
153,Berhampur,2025,9,26,6:24,707363.1584,No,,,
177,Kochi,2025,1,31,5:54,267188.3944,No,,,
77,Loni,2025,7,7,6:18,730798.032,No,,,
173,Vijayawada,2025,4,2,13:29,482727.5608,No,,,
62,Karimnagar,2025,1,21,6:22,718772.2416,No,,,
91,Amritsar,2025,3,21,6:37,343814.264,No,,,
43,Ludhiana,2025,10,19,14:03,24899.5532,No,,,
122,Jalandhar,2025,12,10,6:45,796323.172,No,,,
187,Korba,2025,9,22,13:27,80788.6432,No,,,
115,Ajmer,2025,9,15,19:59,1517793.508,No,,,
68,Imphal,2025,6,9,6:46,326623.5508,No,,,
124,Nashik,2025,3,29,6:19,1146612.862,No,,,
24,Jabalpur,2025,7,22,13:27,-470239.24,No,,,
169,Gwalior,2025,8,31,20:12,737658.8996,No,,,
96,Kakinada,2025,10,20,6:12,794010.52,No,,,
86,Katihar,2025,5,25,6:51,347129.0652,No,,,
112,Mangalore,2025,2,4,20:01,233038.2332,No,,,
119,Meerut,2025,6,21,6:24,943253.6624,No,,,
14,Gulbarga,2025,4,2,6:12,593041.0612,No,,,
130,Korba,2025,6,26,16:08,816211.9792,No,,,
46,Jaipur,2025,12,27,13:21,53113.9076,No,,,
136,Cuttack,2025,8,1,0:28,133131.6668,Yes,,,
157,Sagar,2025,5,25,6:20,7256793.622,No,,,
153,Ranchi,2025,10,6,17:19,64600.0792,No,,,
105,Bhagalpur,2025,12,4,14:12,15186.4148,Yes,,,
99,Aurangabad,2025,11,8,6:01,951579.2096,No,,,
28,Bhubaneswar,2025,1,10,17:58,53884.7916,No,,,
148,Karol Bagh,2025,9,19,5:44,1039074.544,No,,,
52,Hyderabad,2025,10,10,20:03,560663.9332,No,,,
95,Bhatpara,2025,7,11,9:08,363857.248,No,,,
55,Sambhal,2025,3,13,19:29,77165.4884,Yes,,,
26,Jamshedpur,2025,4,12,13:19,747757.48,No,,,
120,Secunderabad,2025,8,11,6:38,330709.236,No,,,
11,Vijayawada,2025,2,14,6:05,853368.588,No,,,
143,Nanded,2025,10,14,6:48,278674.566,No,,,
61,Ratlam,2025,4,22,6:23,1181533.907,No,,,
1,Imphal,2025,9,2,6:22,927681.8056,No,,,
98,Bhilai,2025,1,28,19:21,448037.7808,No,,,
9,Hubballi-Dharwad,2025,7,13,20:16,791081.1608,No,,,
53,Arrah,2025,6,11,6:30,287770.9972,No,,,
135,Maheshtala,2025,5,5,6:50,199427.6908,No,,,
12,Bharatpur,2025,7,5,6:11,593580.68,No,,,
160,Bhatpara,2025,2,6,6:00,920820.938,No,,,
1,Ratlam,2025,9,25,13:14,-770884.0,No,,,
47,Kozhikode,2025,9,3,6:04,918508.286,No,,,
141,Dhule,2025,7,15,6:24,1085019.23,No,,,
61,Satara,2025,3,11,9:50,450196.256,No,,,
20,Thane,2025,2,20,5:50,1057113.229,No,,,
69,Jalandhar,2025,8,10,7:47,294786.0416,No,,,
52,Arrah,2025,9,23,20:13,514873.4236,Yes,,,
161,Jabalpur,2025,2,22,6:07,624570.2168,No,,,
60,Saharanpur,2025,10,12,6:00,1113850.292,No,,,
150,Cuttack,2025,3,13,13:54,-470239.24,No,,,
170,Jamshedpur,2025,10,13,6:10,715611.6172,No,,,
83,Tiruchirappalli,2025,5,2,5:42,998217.6916,Yes,,,
173,Panchkula,2025,5,19,6:02,953891.8616,No,,,
72,Alwar,2025,10,5,13:58,63212.488,No,,,
184,Varanasi,2025,3,14,6:27,1154861.32,No,,,
17,Ambattur,2025,12,24,6:25,980718.6248,No,,,
131,Bhatpara,2025,8,18,6:27,945489.226,No,,,
94,Gaya,2025,4,9,21:00,307428.5392,No,,,
74,Shahjahanpur,2025,5,9,6:18,573306.4308,No,,,
121,Nizamabad,2025,9,14,6:02,683157.4008,No,,,
134,Imphal,2025,3,21,22:20,1264095.583,No,,,
1,Bhilwara,2025,9,29,6:22,926988.01,Yes,,,
32,Vijayanagaram,2025,5,9,9:55,1168351.79,No,,,
136,Panihati,2025,7,20,20:42,648082.1788,No,,,
127,Latur,2025,11,16,6:51,348362.4796,No,,,
184,Varanasi,2025,4,9,6:11,994132.0064,No,,,
145,Ranchi,2025,3,23,9:52,351677.2808,No,,,
181,Bhubaneswar,2025,10,8,13:40,119487.02,No,,,
134,Imphal,2025,3,4,20:10,681230.1908,No,,,
57,Sambalpur,2025,7,29,13:38,-493365.76,No,,,
21,Katihar,2025,4,26,9:35,585332.2212,No,,,
149,Ludhiana,2025,12,7,9:59,293167.1852,No,,,
123,Yavatmal,2025,2,8,6:40,275668.1184,No,,,
10,Sikar,2025,8,1,13:09,77242.5768,No,,,
69,Jalandhar,2025,8,5,5:07,925908.7724,No,,,
182,Mirzapur,2025,12,20,6:25,1023194.333,No,,,
96,Tiruppur,2025,1,17,13:24,118407.7824,No,,,
83,New Delhi,2025,4,11,20:32,384054.4088,Yes,,,
87,Munger,2025,12,8,6:33,472320.6268,No,,,
40,Kakinada,2025,4,13,13:25,1118013.065,No,,,
71,Erode,2025,3,9,7:57,312516.3736,No,,,
71,Erode,2025,4,2,12:14,619328.2056,No,,,
10,North Dumdum,2025,10,27,6:03,949497.8228,No,,,
146,Indore,2025,6,10,11:34,17807.4204,No,,,
80,Bhopal,2025,3,15,6:33,351214.7504,No,,,
157,Sagar,2025,5,23,6:23,1296241.446,No,,,
162,Rajkot,2025,5,21,14:20,62981.2228,No,,,
41,Kolkata,2025,7,7,10:29,585255.1328,No,,,
125,Ulhasnagar,2025,7,30,20:09,573691.8728,No,,,
90,Berhampur,2025,11,14,13:20,99212.7708,No,,,
168,Haridwar,2025,5,18,12:55,3307092.36,No,,,
41,Nashik,2025,11,15,12:55,2213439.229,No,,,
129,Sonipat,2025,4,30,6:26,907561.7332,No,,,
116,Salem,2025,11,21,6:03,967613.5968,No,,,
57,Sambalpur,2025,4,20,6:02,866781.9696,No,,,
26,Solapur,2025,6,23,5:30,1085790.114,No,,,
124,Thane,2025,5,19,9:57,415275.2108,No,,,
141,Purnia,2025,6,19,6:37,720930.7168,No,,,
60,Durg,2025,12,24,6:19,967536.5084,No,,,
123,Pimpri-Chinchwad,2025,2,17,6:54,318991.7992,No,,,
76,Vijayanagaram,2025,1,12,13:23,539618.8,No,,,
136,Panihati,2025,7,24,6:47,310357.8984,No,,,
38,Indore,2025,6,15,6:14,1111923.082,No,,,
170,Nagpur,2025,9,24,6:49,285458.3452,No,,,
55,Kharagpur,2025,7,5,6:08,1057884.113,No,,,
70,Davanagere,2025,12,22,13:48,57816.3,No,,,
12,Bharatpur,2025,2,26,12:39,46869.7472,No,,,
22,Jalandhar,2025,9,28,6:10,994054.918,No,,,
99,Hyderabad,2025,5,29,20:16,404868.2768,No,,,
51,Hyderabad,2025,9,1,6:05,777667.7792,No,,,
159,Panchkula,2025,11,17,6:28,1011168.543,No,,,
3,Kolhapur,2025,12,12,13:10,653092.9248,No,,,
73,Ulhasnagar,2025,1,3,6:02,664116.566,No,,,
65,Ahmedabad,2025,3,28,10:36,212070.1884,No,,,
4,Ahmedabad,2025,2,13,13:21,68917.0296,No,,,
24,Jabalpur,2025,8,25,13:26,105996.55,No,,,
79,Jalandhar,2025,11,14,6:27,925060.8,No,,,
94,Rohtak,2025,3,22,7:13,362084.2148,No,,,
77,Loni,2025,6,23,9:42,485194.3896,No,,,
101,Nanded,2025,11,16,6:18,893839.998,No,,,
114,Gaya,2025,6,8,6:08,1249294.61,No,,,
2,Aligarh,2025,11,9,21:09,662266.4444,No,,,
89,Raipur,2025,4,29,6:04,1146304.508,No,,,
184,Avadi,2025,3,9,13:03,-431695.04,No,,,
99,Jamshedpur,2025,10,8,13:07,-493365.76,Yes,,,
129,Mau,2025,4,28,6:20,878036.876,No,,,
60,Jabalpur,2025,2,14,20:51,345433.1204,No,,,
148,Nizamabad,2025,9,5,12:19,435549.46,No,,,
147,Rewa,2025,8,15,6:17,886131.158,No,,,
100,Madurai,2025,1,13,11:42,5602399.47,No,,,
186,Latur,2025,8,15,6:16,337030.4848,Yes,,,
24,Khammam,2025,9,15,6:19,583096.6576,Yes,,,
4,Durg,2025,1,12,6:48,720159.8328,No,,,
147,Rewa,2025,7,10,8:02,260558.792,No,,,
154,Etawah,2025,11,14,6:17,1237885.527,No,,,
23,Ghaziabad,2025,5,20,10:40,12488.3208,Yes,,,
51,Bhopal,2025,6,11,6:45,279060.008,No,,,
4,Durg,2025,1,23,6:08,1033370.002,No,,,
56,Mirzapur,2025,11,13,6:55,426453.0288,No,,,
147,Madurai,2025,8,17,13:25,365013.574,No,,,
99,Hyderabad,2025,9,6,13:09,431849.2168,No,,,
67,Berhampur,2025,1,28,6:05,315522.8212,No,,,
71,Erode,2025,5,26,6:09,921514.7336,No,,,
1,Imphal,2025,9,10,6:20,1233414.4,No,,,
57,Sambalpur,2025,10,3,6:54,286923.0248,No,,,
123,Pimpri-Chinchwad,2025,3,8,13:28,662960.24,No,,,
186,Katihar,2025,7,26,2:28,-2628714.44,No,,,
161,Gwalior,2025,4,14,7:31,413579.266,No,,,
5,Gorakhpur,2025,3,23,6:08,284379.1076,No,,,
171,Karol Bagh,2025,12,12,13:14,-562745.32,No,,,
149,Rewa,2025,12,24,6:40,272584.5824,No,,,
149,Ludhiana,2025,11,11,14:23,26980.94,No,,,
88,Begusarai,2025,1,5,10:21,493442.8484,No,,,
76,Mira-Bhayandar,2025,11,21,6:31,300413.4948,Yes,,,
58,Silchar,2025,10,31,13:57,521040.4956,No,,,
13,Raipur,2025,9,15,11:42,13644.6468,No,,,
44,Ahmedabad,2025,3,16,6:03,1151392.342,No,,,
47,Surat,2025,8,28,17:56,49876.1948,No,,,
92,Anantapur,2025,8,28,21:42,197346.304,No,,,
143,Nanded,2025,9,26,7:37,311282.9592,No,,,
91,Amritsar,2025,1,5,6:14,729410.4408,No,,,
11,Ratlam,2025,12,30,20:12,438710.0844,No,,,
183,Belgaum,2025,1,6,6:14,1329389.458,No,,,
180,Baranagar,2025,6,17,6:23,896923.534,No,,,
150,Rajkot,2025,1,23,20:17,616013.4044,No,,,
189,Korba,2025,3,2,6:29,807963.5204,No,,,
104,Katihar,2025,3,31,5:19,951964.6516,Yes,,,
183,Belgaum,2025,3,2,16:45,206134.3816,No,,,
15,Varanasi,2025,5,15,6:00,894456.7052,No,,,
70,Katihar,2025,2,24,14:37,1195563.996,No,,,
43,Kollam,2025,9,26,13:22,73465.2452,Yes,,,
38,South Dumdum,2025,3,13,6:05,974782.818,No,,,
27,Latur,2025,9,27,6:22,961523.6132,No,,,
119,Ambernath,2025,5,26,6:09,1240737.798,No,,,
149,Saharanpur,2025,11,26,6:11,929069.3968,No,,,
110,Jalandhar,2025,11,2,13:01,561897.3476,No,,,
28,Raichur,2025,12,14,11:47,231804.8188,No,,,
155,Saharanpur,2025,1,9,6:56,192181.3812,No,,,
121,Nizamabad,2025,10,21,20:20,1384970.194,No,,,
74,Korba,2025,5,25,13:19,570454.16,No,,,
129,Mau,2025,3,17,8:12,375266.3312,No,,,
50,Munger,2025,9,3,6:12,1134124.541,No,,,
66,Moradabad,2025,9,11,7:54,368790.9056,No,,,
175,Ranchi,2025,8,13,13:20,79323.9636,No,,,
56,Amritsar,2025,2,6,13:34,459523.9524,Yes,,,
90,Chennai,2025,9,18,7:05,260944.234,No,,,
170,Agartala,2025,9,22,6:26,907253.3796,Yes,,,
135,Meerut,2025,5,16,6:20,980024.8292,No,,,
12,Bharatpur,2025,6,12,20:06,575079.464,No,,,
28,Raichur,2025,12,21,6:43,678146.6548,No,,,
2,Aligarh,2025,10,25,13:48,276130.6488,No,,,
120,Bareilly,2025,8,27,20:01,336645.0428,Yes,,,
86,Parbhani,2025,4,13,6:36,392688.3096,No,,,
26,Jamshedpur,2025,4,20,13:17,-616707.2,No,,,
183,Jaipur,2025,1,9,6:20,1019802.444,No,,,
101,Visakhapatnam,2025,10,5,6:06,930534.0764,No,,,
46,Nadiad,2025,12,27,6:39,340576.5512,No,,,
96,Kakinada,2025,1,23,21:53,205440.586,No,,,
130,Jalandhar,2025,5,26,7:03,935390.6456,No,,,
15,Bidhannagar,2025,6,2,6:32,199890.2212,No,,,
53,Haridwar,2025,4,9,19:46,349827.1592,No,,,
154,Madurai,2025,11,11,7:16,1252146.881,No,,,
88,Visakhapatnam,2025,1,28,6:06,869017.5332,No,,,
104,Rewa,2025,5,22,6:20,1101747.413,No,,,
83,Chennai,2025,4,12,13:28,399780.4424,No,,,
9,Rohtak,2025,5,10,19:09,114399.1856,No,,,
32,Kolkata,2025,4,15,6:08,285689.6104,No,,,
85,Sambhal,2025,11,16,20:22,530830.7224,No,,,
40,Bikaner,2025,4,26,5:34,910722.3576,No,,,
10,North Dumdum,2025,8,29,13:27,385442.0,No,,,
161,Jabalpur,2025,3,10,6:10,925060.8,No,,,
187,Korba,2025,10,21,6:22,985498.1056,No,,,
151,Rourkela,2025,5,8,13:13,101294.1576,No,,,
163,Avadi,2025,6,26,4:34,793316.7244,Yes,,,
46,Jaipur,2025,12,29,9:40,402324.3596,No,,,
183,Belgaum,2025,2,6,18:21,1214142.3,No,,,
38,Indore,2025,4,13,6:45,290006.5608,No,,,
181,Siliguri,2025,10,20,9:51,1325612.126,Yes,,,
190,Kalyan-Dombivali,2025,4,4,6:16,798867.0892,No,,,
136,Panihati,2025,7,6,7:24,1036222.273,No,,,
187,Korba,2025,10,20,13:21,-447112.72,No,,,
109,Belgaum,2025,7,11,6:37,292319.2128,No,,,
50,Mirzapur,2025,8,27,14:35,613469.4872,No,,,
84,Sri Ganganagar,2025,7,9,6:01,1206048.018,Yes,,,
113,Asansol,2025,5,23,6:17,1092265.54,No,,,
